voltage,current,airspeed,ms
326,0,558,2394
326,0,558,2394
326,0,559,2394
326,0,559,2395
326,0,559,3590
326,0,558,3590
326,0,558,3590
326,0,558,3591
326,0,558,3591
326,0,558,3591
326,0,557,3591
326,0,557,3592
326,0,557,3592
326,0,556,3592
326,0,556,3593
326,0,555,3593
326,0,555,3593
326,0,556,3594
326,0,556,3594
326,0,557,3594
326,0,557,3595
326,0,558,3595
326,0,558,3595
326,0,557,3596
326,0,557,3596
326,0,557,3596
326,0,557,3597
326,0,558,3597
326,0,558,3597
326,0,558,3598
326,0,558,3598
326,0,558,3598
326,0,558,3599
326,0,558,3599
326,0,559,3599
326,0,559,3600
326,0,560,3600
326,0,559,3600
326,0,558,3601
326,0,558,3601
326,0,558,3601
326,0,558,3602
326,0,558,3602
326,0,559,3602
326,0,558,3603
326,0,558,3603
326,0,559,3603
326,0,559,3604
326,0,559,3604
326,0,558,3604
326,0,558,3605
326,0,557,3605
326,0,558,3605
326,0,558,3606
326,0,558,3606
326,0,559,3606
326,0,558,3607
326,0,558,3607
326,0,558,3607
326,0,558,3608
326,0,557,3608
326,0,558,3608
326,0,557,3609
326,0,558,3609
326,0,557,3609
326,0,558,3610
326,0,558,3610
326,0,558,3610
326,0,558,3611
326,0,558,3611
326,0,557,3611
326,0,558,3612
326,0,558,3612
326,0,558,3612
326,0,558,4807
326,0,558,4807
326,0,558,4808
326,0,559,4808
326,0,559,4808
326,0,559,4809
326,0,559,4809
326,0,559,4809
326,0,559,4810
326,0,559,4810
326,0,558,4810
326,0,558,4811
326,0,558,4811
326,0,558,4811
326,0,557,4812
326,0,558,4812
326,0,558,4812
326,0,558,4813
326,0,559,4813
326,0,560,4813
326,0,560,4814
326,0,559,4814
326,0,559,4814
326,0,559,4815
326,0,558,4815
326,0,559,4815
326,0,558,4816
326,0,558,4816
326,0,558,4816
326,0,558,4817
326,0,558,4817
326,0,558,4817
326,0,558,4818
326,0,558,4818
326,0,558,4818
326,0,558,4819
326,0,558,4819
326,0,558,4819
326,0,558,4820
326,0,558,4820
326,0,558,4820
326,0,558,4822
326,0,558,4822
326,0,558,4822
326,0,558,4823
326,0,558,4823
326,0,559,4823
326,0,558,4824
326,0,558,4824
326,0,558,4824
326,0,558,4825
326,0,558,4825
326,0,558,4825
326,0,557,4826
326,0,558,4826
326,0,557,4826
326,0,558,4826
326,0,557,4827
326,0,557,4827
326,0,557,4827
326,0,557,4828
326,0,557,4828
326,0,557,4828
326,0,557,4829
326,0,557,4829
326,0,557,4829
326,0,558,4830
326,0,558,4830
326,0,558,4830
326,0,557,4831
326,0,560,6026
326,0,560,6026
326,0,560,6026
326,0,560,6027
326,0,560,6027
326,0,559,6027
326,0,559,6028
326,0,560,6028
326,0,559,6028
326,0,560,6029
326,0,559,6029
326,0,560,6029
326,0,560,6030
326,0,560,6030
326,0,560,6030
326,0,560,6031
326,0,560,6031
326,0,561,6031
326,0,560,6032
326,0,560,6032
326,0,560,6032
326,0,560,6033
326,0,559,6033
326,0,560,6033
326,0,560,6034
326,0,560,6034
326,0,560,6034
326,0,560,6035
326,0,561,6035
326,0,560,6035
326,0,560,6036
326,0,561,6036
326,0,560,6036
326,0,560,6037
326,0,560,6037
326,0,560,6037
326,0,560,6037
326,0,561,6038
326,0,561,6038
326,0,561,6038
326,0,560,6039
326,0,560,6039
326,0,560,6039
326,0,560,6040
326,0,560,6040
326,0,560,6040
326,0,560,6041
326,0,560,6041
326,0,560,6041
326,0,560,6042
326,0,560,6042
326,0,560,6042
326,0,560,6043
326,0,561,6043
326,0,560,6043
326,0,560,6044
326,0,560,6044
326,0,560,6044
326,0,560,6045
326,0,560,6045
326,0,560,6045
326,0,560,6046
326,0,561,6046
326,0,561,6046
326,0,561,6047
326,0,561,6047
326,0,560,6047
326,0,561,6048
326,0,560,6048
326,0,560,6048
326,0,558,7243
326,0,558,7244
326,0,559,7244
326,0,560,7244
326,0,560,7245
326,0,560,7245
326,0,561,7245
326,0,560,7246
326,0,560,7246
326,0,559,7246
326,0,559,7247
326,0,558,7247
326,0,558,7247
326,0,558,7248
326,0,559,7248
326,0,560,7248
326,0,560,7249
326,0,559,7249
326,0,560,7249
326,0,560,7249
326,0,559,7250
326,0,558,7250
326,0,558,7250
326,0,558,7251
326,0,558,7251
326,0,558,7251
326,0,559,7252
326,0,559,7252
326,0,559,7252
326,0,559,7254
326,0,559,7254
326,0,559,7254
326,0,559,7255
326,0,559,7255
326,0,559,7255
326,0,559,7256
326,0,559,7256
326,0,560,7256
326,0,561,7257
326,0,560,7257
326,0,561,7257
326,0,561,7258
326,0,561,7258
326,0,560,7258
326,0,559,7259
326,0,559,7259
326,0,559,7259
326,0,559,7260
326,0,559,7260
326,0,559,7260
326,0,560,7261
326,0,560,7261
326,0,560,7261
326,0,559,7262
326,0,559,7262
326,0,560,7262
326,0,559,7263
326,0,558,7263
326,0,559,7263
326,0,559,7264
326,0,558,7264
326,0,559,7264
326,0,560,7265
326,0,560,7265
326,0,560,7265
326,0,560,7266
326,0,560,7266
326,0,558,7266
326,0,558,7267
326,0,559,7267
326,0,559,8464
326,0,559,8465
326,0,558,8465
326,0,557,8465
326,0,557,8466
326,0,557,8466
326,0,557,8466
326,0,557,8467
326,0,557,8467
326,0,559,8467
326,0,560,8468
326,0,560,8468
326,0,561,8468
326,0,561,8469
326,0,561,8469
326,0,561,8469
326,0,561,8470
326,0,560,8470
326,0,559,8470
326,0,559,8471
326,0,560,8471
326,0,560,8471
326,0,560,8472
326,0,562,8472
326,0,562,8472
326,0,562,8473
326,0,562,8473
326,0,562,8473
326,0,561,8474
326,0,561,8474
326,0,560,8474
326,0,561,8475
326,0,560,8475
326,0,562,8475
326,0,563,8476
326,0,562,8476
326,0,562,8476
326,0,561,8477
326,0,560,8477
326,0,559,8477
326,0,558,8478
326,0,558,8478
326,0,559,8478
326,0,559,8479
326,0,559,8479
326,0,559,8479
326,0,560,8480
326,0,560,8480
326,0,559,8480
326,0,559,8481
326,0,559,8481
326,0,558,8481
326,0,558,8482
326,0,558,8482
326,0,558,8482
326,0,559,8482
326,0,557,8483
326,0,558,8483
326,0,557,8483
326,0,558,8484
326,0,557,8484
326,0,557,8484
326,0,557,8485
326,0,558,8485
326,0,557,8485
326,0,557,8486
326,0,558,8486
326,0,557,8486
326,0,557,8487
326,0,556,8487
326,0,558,9682
326,0,558,9682
326,0,558,9683
326,0,557,9683
326,0,557,9683
326,0,557,9684
326,0,557,9684
326,0,556,9684
326,0,557,9686
326,0,557,9686
326,0,557,9686
326,0,557,9687
326,0,557,9687
326,0,557,9687
326,0,557,9688
326,0,557,9688
326,0,557,9688
326,0,558,9689
326,0,558,9689
326,0,558,9689
326,0,557,9690
326,0,557,9690
326,0,557,9690
326,0,557,9691
326,0,556,9691
326,0,556,9691
326,0,557,9692
326,0,557,9692
326,0,557,9692
326,0,557,9693
326,0,556,9693
326,0,556,9693
326,0,555,9694
326,0,556,9694
326,0,555,9694
326,0,556,9695
326,0,557,9695
326,0,557,9695
326,0,556,9696
326,0,557,9696
326,0,557,9696
326,0,557,9696
326,0,556,9697
326,0,557,9697
326,0,556,9697
326,0,557,9698
326,0,556,9698
326,0,557,9698
326,0,556,9699
326,0,556,9699
326,0,556,9699
326,0,555,9700
326,0,556,9700
326,0,557,9700
326,0,558,9701
326,0,558,9701
326,0,558,9701
326,0,559,9702
326,0,558,9702
326,0,558,9702
326,0,557,9703
326,0,557,9703
326,0,556,9703
326,0,555,9704
326,0,556,9704
326,0,558,9704
326,0,558,9705
326,0,558,9705
326,0,558,9705
326,0,557,9706
326,0,558,10901
326,0,558,10901
326,0,558,10901
326,0,558,10902
326,0,559,10902
326,0,561,10902
326,0,560,10903
326,0,560,10903
326,0,560,10903
326,0,558,10904
326,0,559,10904
326,0,558,10904
326,0,557,10905
326,0,558,10905
326,0,559,10905
326,0,559,10906
326,0,560,10906
326,0,560,10906
326,0,559,10907
326,0,559,10907
326,0,559,10907
326,0,559,10908
326,0,558,10908
326,0,558,10908
326,0,558,10908
326,0,558,10909
326,0,558,10909
326,0,558,10909
326,0,558,10910
326,0,558,10910
326,0,558,10910
326,0,558,10911
326,0,557,10911
326,0,558,10911
326,0,558,10912
326,0,558,10912
326,0,559,10912
326,0,559,10913
326,0,559,10913
326,0,559,10913
326,0,559,10914
326,0,559,10914
326,0,558,10914
326,0,558,10915
326,0,558,10915
326,0,557,10915
326,0,558,10916
326,0,558,10916
326,0,558,10916
326,0,558,10917
326,0,558,10917
326,0,559,10917
326,0,560,10918
326,0,559,10918
326,0,559,10918
326,0,559,10919
326,0,558,10919
326,0,558,10919
326,0,557,10920
326,0,557,10920
326,0,557,10920
326,0,557,10921
326,0,557,10921
326,0,557,10921
326,0,557,10923
326,0,557,10923
326,0,557,10923
326,0,557,10924
326,0,557,10924
326,0,557,10924
326,0,557,12237
326,0,557,12237
326,0,557,12238
326,0,556,12238
326,0,557,12238
326,0,557,12239
326,0,556,12239
326,0,556,12239
326,0,557,12240
326,0,557,12240
326,0,557,12240
326,0,557,12241
326,0,557,12241
326,0,557,12241
326,0,558,12242
326,0,557,12242
326,0,557,12242
326,0,557,12243
326,0,557,12243
326,0,557,12243
326,0,557,12244
326,0,556,12244
326,0,556,12244
326,0,557,12246
326,0,557,12246
326,0,557,12246
326,0,558,12247
326,0,557,12247
326,0,557,12247
326,0,557,12248
326,0,557,12248
326,0,556,12248
326,0,557,12249
326,0,557,12249
326,0,557,12249
326,0,558,12250
326,0,558,12250
326,0,557,12250
326,0,557,12251
326,0,557,12251
326,0,557,12251
326,0,557,12252
326,0,557,12252
326,0,558,12252
326,0,558,12253
326,0,558,12253
326,0,559,12253
326,0,559,12254
326,0,559,12254
326,0,558,12254
326,0,558,12254
326,0,558,12255
326,0,558,12255
326,0,558,12255
326,0,558,12256
326,0,557,12256
326,0,558,12256
326,0,558,12257
326,0,558,12257
326,0,558,12257
326,0,558,12258
326,0,558,12258
326,0,558,12258
326,0,558,12259
326,0,558,12259
326,0,558,12259
326,0,558,12260
326,0,558,12260
326,0,558,12260
326,0,558,12261
325,8,559,13534
325,8,559,13534
325,8,559,13535
325,8,558,13535
325,8,557,13535
325,8,558,13536
326,8,559,13536
326,8,559,13536
325,8,559,13537
326,8,559,13537
326,8,559,13537
326,7,558,13538
326,8,558,13538
325,8,558,13538
325,8,558,13539
325,7,558,13539
325,7,558,13539
325,8,559,13540
325,7,559,13540
325,7,558,13540
325,7,558,13541
325,7,557,13541
325,7,556,13541
326,7,555,13542
326,7,556,13542
325,7,556,13542
325,7,556,13543
326,7,557,13543
326,7,557,13543
326,7,558,13544
325,7,558,13544
326,7,557,13544
326,7,557,13545
326,7,555,13545
326,7,556,13545
326,7,555,13546
326,7,556,13546
325,7,557,13546
325,7,559,13547
326,7,560,13547
326,7,560,13547
326,7,559,13547
326,7,559,13548
325,7,558,13548
326,6,557,13548
326,6,558,13549
326,6,557,13549
326,6,557,13549
326,6,557,13550
326,6,557,13550
326,6,558,13550
326,6,558,13551
326,6,558,13551
326,6,558,13551
326,6,558,13552
325,6,558,13552
326,6,557,13552
326,6,557,13553
325,6,557,13553
326,6,557,13553
326,6,558,13554
326,6,557,13554
326,6,558,13554
326,6,558,13555
326,6,557,13555
326,6,557,13555
326,6,557,13556
326,6,556,13556
326,6,557,13556
326,6,557,13557
325,8,560,14827
325,9,560,14828
325,9,560,14828
325,9,559,14828
325,9,560,14829
325,9,560,14829
325,9,559,14829
325,9,559,14830
325,9,559,14830
325,9,559,14830
325,9,558,14831
325,9,559,14831
325,9,560,14831
325,9,560,14832
325,9,559,14832
325,9,559,14832
325,9,560,14833
325,9,559,14833
325,9,559,14833
325,9,560,14834
325,9,559,14834
325,9,559,14834
325,9,560,14835
325,9,560,14835
325,9,560,14835
325,9,560,14836
325,9,559,14836
325,9,560,14836
325,9,560,14837
325,9,559,14837
325,9,560,14837
325,9,559,14838
325,9,560,14838
325,10,560,14838
325,9,560,14839
325,10,560,14839
325,9,559,14839
325,10,559,14840
325,10,560,14840
325,10,560,14840
325,10,560,14841
325,10,560,14841
325,10,560,14841
325,10,560,14841
325,10,560,14842
325,10,559,14842
325,10,560,14842
325,10,559,14843
325,10,559,14843
325,10,560,14843
326,10,559,14844
325,10,560,14844
325,10,560,14844
325,10,560,14845
326,10,560,14845
326,10,560,14845
326,10,560,14846
325,10,560,14846
325,10,560,14846
325,10,560,14848
325,10,560,14848
325,10,560,14848
325,10,560,14849
325,10,560,14849
325,10,561,14849
325,10,561,14850
325,10,561,14850
325,10,560,14850
325,10,560,14851
325,10,560,14851
325,8,560,16159
325,9,560,16159
325,9,560,16159
325,9,560,16160
325,9,560,16160
325,9,560,16160
325,9,560,16161
325,9,560,16161
325,9,560,16161
325,9,560,16161
325,9,559,16162
325,9,560,16162
325,9,559,16162
325,9,560,16163
325,9,560,16163
325,9,560,16163
325,9,560,16164
325,9,559,16164
325,9,559,16164
325,9,558,16165
325,9,558,16165
325,9,558,16165
325,9,558,16166
325,9,558,16166
325,9,558,16166
325,9,558,16167
325,9,559,16167
325,9,559,16167
325,9,560,16168
325,9,560,16168
325,9,560,16168
325,10,559,16169
325,9,559,16169
325,9,559,16169
325,9,558,16171
325,9,557,16171
325,9,557,16171
325,9,557,16172
325,9,557,16172
325,9,558,16172
325,9,558,16173
325,9,558,16173
325,9,559,16173
325,9,559,16174
325,9,559,16174
325,9,559,16174
325,9,559,16175
325,9,559,16175
325,9,558,16175
325,9,558,16176
325,9,558,16176
325,9,559,16176
325,9,560,16177
325,9,560,16177
325,9,560,16177
325,9,560,16178
325,9,560,16178
325,9,560,16178
325,9,560,16179
325,9,559,16179
325,9,559,16179
325,9,559,16180
325,9,559,16180
325,9,559,16180
325,9,560,16181
325,9,559,16181
325,9,559,16181
325,9,560,16182
325,9,560,16182
325,10,560,16182
325,18,559,17458
325,18,558,17458
325,18,559,17458
325,18,559,17459
325,18,558,17459
325,18,559,17459
325,18,559,17460
325,18,559,17460
325,18,559,17460
325,18,559,17460
325,18,559,17461
325,18,558,17461
325,18,559,17461
325,18,559,17462
325,19,559,17462
325,19,559,17462
325,19,558,17463
325,19,558,17463
325,19,558,17463
325,19,559,17464
325,19,558,17464
325,19,559,17464
325,19,559,17465
325,19,559,17465
325,19,559,17465
325,19,558,17466
325,19,559,17466
325,19,559,17466
325,19,559,17467
325,19,559,17467
325,19,559,17467
325,19,559,17468
325,19,559,17468
325,19,559,17468
325,19,559,17469
325,19,559,17469
325,19,559,17469
325,19,559,17470
325,19,559,17470
325,19,559,17470
325,19,559,17471
324,19,559,17471
324,19,558,17471
325,19,558,17472
325,19,558,17472
324,19,558,17472
324,19,558,17473
324,19,558,17473
324,19,558,17473
324,19,558,17474
324,19,558,17474
324,19,558,17474
325,19,558,17475
324,19,559,17475
324,19,559,17475
324,19,559,17476
324,19,559,17476
324,19,559,17476
324,19,558,17477
324,19,558,17477
324,19,558,17477
324,19,558,17478
325,19,558,17478
325,19,558,17478
325,19,558,17479
324,19,558,17479
325,19,559,17479
325,19,559,17480
325,19,559,17480
325,19,558,17480
326,0,559,18827
326,0,558,18827
326,0,558,18827
326,0,559,18828
326,0,559,18828
326,0,559,18828
326,0,560,18829
326,0,559,18829
326,0,559,18829
326,0,559,18830
326,0,558,18830
326,0,559,18830
326,0,559,18831
326,0,559,18831
326,0,559,18831
326,0,559,18832
326,0,559,18832
326,0,559,18832
326,0,559,18832
326,0,559,18833
326,0,559,18833
326,0,559,18833
326,0,559,18834
326,0,559,18834
326,0,559,18834
326,0,559,18835
326,0,559,18835
326,0,559,18835
326,0,559,18836
326,0,559,18836
326,0,559,18836
326,0,559,18837
326,0,559,18837
326,0,559,18837
326,0,560,18838
326,0,559,18838
326,0,559,18838
326,0,559,18839
326,0,559,18839
326,0,559,18839
326,0,559,18840
326,0,559,18840
326,0,558,18840
326,0,559,18841
326,0,559,18841
326,0,559,18841
326,0,559,18842
326,0,559,18842
326,0,559,18842
326,0,559,18843
326,0,559,18843
326,0,559,18843
326,0,559,18844
326,0,559,18844
326,0,559,18844
326,0,559,18845
326,0,559,18845
326,0,559,18845
326,0,559,18846
326,0,559,18846
326,0,559,18846
326,0,559,18847
326,0,559,18847
326,0,558,18847
326,0,559,18848
326,0,558,18848
326,0,559,18848
326,0,558,18849
326,0,559,18849
326,0,559,18849
326,0,559,20120
326,0,559,20120
326,0,559,20121
326,0,559,20121
326,0,559,20121
326,0,559,20122
326,0,559,20122
326,0,559,20122
326,0,559,20123
326,0,559,20123
326,0,558,20123
326,0,558,20124
326,0,558,20124
326,0,558,20124
326,0,559,20125
326,0,558,20125
326,0,558,20125
326,0,558,20126
326,0,558,20126
326,0,558,20126
326,0,558,20127
326,0,558,20127
326,0,558,20127
326,0,558,20128
326,0,557,20128
326,0,558,20128
326,0,558,20128
326,0,557,20129
326,0,557,20129
326,0,557,20129
326,0,557,20130
326,0,557,20130
326,0,558,20130
326,0,558,20131
326,0,558,20131
326,0,558,20131
326,0,558,20132
326,0,558,20132
326,0,558,20132
326,0,557,20133
326,0,557,20133
326,0,557,20133
326,0,557,20134
326,0,557,20134
326,0,557,20134
326,0,557,20135
326,0,557,20135
326,0,558,20135
326,0,558,20136
326,0,558,20136
326,0,558,20136
326,0,557,20137
326,0,557,20137
326,0,557,20137
326,0,557,20139
326,0,557,20139
326,0,557,20139
326,0,557,20140
326,0,558,20140
326,0,557,20140
326,0,557,20141
326,0,557,20141
326,0,558,20141
326,0,558,20142
326,0,558,20142
326,0,558,20142
326,0,558,20143
326,0,558,20143
326,0,557,20143
326,0,557,20144
326,0,557,21416
326,0,557,21416
326,0,557,21417
326,0,557,21417
326,0,557,21417
326,0,557,21417
326,0,557,21419
326,0,557,21419
326,0,557,21419
326,0,557,21420
326,0,558,21420
326,0,557,21420
326,0,557,21421
326,0,558,21421
326,0,557,21421
326,0,557,21422
326,0,557,21422
326,0,558,21422
326,0,558,21423
326,0,558,21423
326,0,558,21423
326,0,558,21424
326,0,557,21424
326,0,557,21424
326,0,557,21425
326,0,557,21425
326,0,557,21425
326,0,558,21426
326,0,559,21426
326,0,559,21426
326,0,559,21427
326,0,559,21427
326,0,558,21427
326,0,557,21428
326,0,556,21428
326,0,556,21428
326,0,556,21429
326,0,556,21429
326,0,557,21429
326,0,557,21430
326,0,558,21430
326,0,559,21430
326,0,559,21431
326,0,558,21431
326,0,558,21431
326,0,557,21432
326,0,557,21432
326,0,557,21432
326,0,557,21433
326,0,558,21433
326,0,558,21433
326,0,558,21434
326,0,558,21434
326,0,558,21434
326,0,558,21435
326,0,558,21435
326,0,557,21435
326,0,557,21436
326,0,557,21436
326,0,557,21436
326,0,558,21437
326,0,558,21437
326,0,558,21437
326,0,558,21438
326,0,558,21438
326,0,558,21438
326,0,557,21439
326,0,557,21439
326,0,558,21439
326,0,557,21439
326,0,558,22710
326,0,558,22711
326,0,557,22711
326,0,558,22711
326,0,557,22712
326,0,557,22712
326,0,558,22712
326,0,558,22713
326,0,558,22713
326,0,558,22713
326,0,558,22713
326,0,558,22714
326,0,558,22714
326,0,558,22714
326,0,558,22715
326,0,558,22715
326,0,558,22715
326,0,558,22716
326,0,558,22716
326,0,558,22716
326,0,558,22717
326,0,558,22717
326,0,558,22717
326,0,558,22718
326,0,558,22718
326,0,558,22718
326,0,557,22719
326,0,558,22719
326,0,558,22719
326,0,558,22720
326,0,558,22720
326,0,558,22720
326,0,558,22721
326,0,558,22721
326,0,558,22721
326,0,558,22722
326,0,557,22722
326,0,558,22722
326,0,557,22723
326,0,558,22723
326,0,558,22723
326,0,558,22724
326,0,558,22724
326,0,557,22724
326,0,557,22725
326,0,557,22725
326,0,557,22725
326,0,558,22726
326,0,558,22726
326,0,558,22726
326,0,558,22727
326,0,558,22727
326,0,558,22727
326,0,558,22728
326,0,558,22728
326,0,557,22728
326,0,557,22729
326,0,557,22729
326,0,558,22729
326,0,557,22730
326,0,558,22730
326,0,558,22730
326,0,558,22731
326,0,557,22731
326,0,557,22731
326,0,557,22732
326,0,558,22732
326,0,558,22732
326,0,558,22733
326,0,558,22733
326,0,557,24004
326,0,557,24004
326,0,557,24004
326,0,557,24005
326,0,558,24005
326,0,559,24005
326,0,560,24006
326,0,558,24006
326,0,558,24006
326,0,558,24006
326,0,558,24007
326,0,558,24007
326,0,558,24007
326,0,558,24008
326,0,558,24008
326,0,559,24008
326,0,558,24009
326,0,558,24009
326,0,558,24009
326,0,558,24010
326,0,558,24010
326,0,558,24010
326,0,558,24011
326,0,558,24011
326,0,558,24011
326,0,558,24012
326,0,558,24012
326,0,559,24012
326,0,559,24013
326,0,559,24013
326,0,558,24013
326,0,558,24014
326,0,559,24014
326,0,558,24014
326,0,558,24015
326,0,558,24015
326,0,558,24015
326,0,558,24016
326,0,558,24016
326,0,558,24016
326,0,558,24017
326,0,558,24017
326,0,558,24017
326,0,558,24018
326,0,558,24018
326,0,558,24018
326,0,558,24019
326,0,558,24019
326,0,558,24019
326,0,558,24020
326,0,558,24020
326,0,558,24020
326,0,558,24022
326,0,558,24022
326,0,558,24022
326,0,557,24023
326,0,558,24023
326,0,558,24023
326,0,558,24024
326,0,558,24024
326,0,558,24024
326,0,558,24025
326,0,558,24025
326,0,558,24025
326,0,558,24026
326,0,558,24026
326,0,558,24026
326,0,557,24027
326,0,558,24027
326,0,558,24027
322,95,560,25299
321,97,556,25300
321,100,554,25300
321,100,554,25300
323,97,555,25302
323,96,556,25302
322,95,559,25302
322,96,560,25303
321,97,560,25303
321,99,561,25303
320,102,560,25304
320,104,560,25304
320,104,558,25304
322,101,557,25305
322,100,558,25305
321,100,557,25305
320,101,557,25306
320,102,557,25306
320,103,558,25306
322,100,559,25307
322,98,561,25307
321,97,560,25307
321,97,559,25308
320,98,558,25308
319,100,557,25308
319,102,556,25309
321,102,556,25309
321,100,557,25309
320,100,558,25310
318,102,560,25310
316,106,560,25310
316,111,559,25311
315,115,559,25311
315,120,559,25311
314,125,559,25312
320,121,559,25312
318,121,558,25312
317,123,558,25313
316,127,557,25313
315,131,555,25313
316,135,556,25314
321,130,558,25314
320,128,560,25314
319,129,561,25315
319,132,561,25315
319,135,560,25315
319,138,560,25316
322,133,558,25316
322,130,557,25316
321,130,557,25317
321,133,557,25317
320,136,556,25317
320,139,558,25318
319,143,559,25318
320,142,560,25318
322,139,562,25319
322,139,561,25319
321,141,559,25319
320,143,558,25320
322,139,557,25320
322,136,557,25320
322,134,557,25320
321,135,559,25321
321,137,559,25321
320,140,559,25321
320,143,560,25322
322,136,561,25322
322,134,560,25322
321,134,560,25323
320,136,558,25323
325,0,558,26732
325,1,559,26732
325,1,559,26732
325,1,559,26733
325,1,559,26733
325,1,559,26733
325,2,559,26734
325,2,559,26734
325,2,559,26734
325,2,559,26735
325,2,559,26735
325,2,559,26735
325,2,560,26736
325,2,560,26736
326,2,560,26736
326,2,560,26736
325,3,559,26737
326,3,558,26737
326,3,558,26737
326,3,558,26738
326,3,558,26738
325,3,559,26738
326,3,559,26739
326,3,559,26739
326,3,560,26739
326,3,559,26740
326,3,559,26740
326,3,559,26740
326,3,559,26741
326,3,559,26741
326,3,559,26741
325,3,559,26742
326,3,559,26742
326,3,559,26742
325,3,559,26743
325,4,559,26743
326,4,559,26743
325,4,559,26744
326,4,559,26744
325,4,558,26744
326,4,558,26745
325,4,558,26745
326,4,559,26745
325,4,559,26746
325,4,559,26746
325,4,559,26746
325,4,559,26747
325,4,559,26747
325,4,559,26747
325,4,559,26748
325,4,559,26748
325,4,559,26748
325,4,559,26749
325,4,559,26749
325,5,559,26749
325,5,559,26750
325,5,559,26750
325,5,559,26750
325,6,560,26752
325,6,560,26752
325,6,560,26752
325,6,559,26753
325,6,560,26753
325,6,560,26753
325,7,560,26754
325,7,559,26754
325,7,559,26754
325,7,558,26755
325,7,559,26755
325,7,559,26755
326,0,558,28027
326,0,559,28028
326,0,558,28028
326,0,558,28028
326,0,559,28029
326,0,558,28029
326,0,558,28029
326,0,559,28030
326,0,559,28030
326,0,559,28030
326,0,559,28032
326,0,558,28032
326,0,559,28032
326,0,558,28033
326,0,559,28033
326,0,559,28033
326,0,559,28034
326,0,559,28034
326,0,559,28034
326,0,559,28035
