voltage,current,airspeed,ms
329,0,557,7268
329,0,557,7269
329,0,557,7269
329,0,557,7269
329,0,557,7270
329,0,557,7270
329,0,557,7270
329,0,557,7271
329,0,557,7271
329,0,557,7271
329,0,556,7272
329,0,556,7272
329,0,556,7272
329,0,557,7273
329,0,557,7273
329,0,557,7273
329,0,557,7274
329,0,557,7274
329,0,556,7274
329,0,557,7275
329,0,556,7275
329,0,557,7275
329,0,556,7276
329,0,557,7276
329,0,557,7276
329,0,556,7276
329,0,556,7277
329,0,557,7277
329,0,557,7277
329,0,557,7278
329,0,557,7278
329,0,557,7278
329,0,557,7279
329,0,557,7279
329,0,557,7279
329,0,557,7280
329,0,557,7280
329,0,556,7280
329,0,556,7281
329,0,557,7281
329,0,557,7281
329,0,557,7282
329,0,557,7282
329,0,557,7282
329,0,556,7283
329,0,557,7283
329,0,557,7283
329,0,556,7284
329,0,556,7284
329,0,557,7284
329,0,557,7285
329,0,558,8482
329,0,558,8483
329,0,558,8483
329,0,558,8483
329,0,558,8484
329,0,558,8484
329,0,558,8484
329,0,558,8485
329,0,558,8485
329,0,558,8485
329,0,558,8486
329,0,558,8486
329,0,558,8486
329,0,558,8487
329,0,558,8487
329,0,558,8487
329,0,558,8488
329,0,558,8488
329,0,558,8488
329,0,558,8489
329,0,558,8489
329,0,558,8489
329,0,558,8491
329,0,558,8491
329,0,558,8491
329,0,558,8492
329,0,559,8492
329,0,558,8492
329,0,558,8493
329,0,559,8493
329,0,558,8493
329,0,558,8494
329,0,558,8494
329,0,558,8494
329,0,558,8495
329,0,558,8495
329,0,558,8495
329,0,558,8496
329,0,558,8496
329,0,559,8496
329,0,558,8497
329,0,558,8497
329,0,559,8497
329,0,558,8498
329,0,558,8498
329,0,558,8498
329,0,559,8499
329,0,558,8499
329,0,558,8499
329,0,558,8500
329,0,558,8500
329,0,558,8500
329,0,558,8501
329,0,559,8501
329,0,559,8501
329,0,558,8502
329,0,559,8502
329,0,559,8502
329,0,558,8503
329,0,558,8503
329,0,558,8503
329,0,558,8503
329,0,558,8504
329,0,558,8504
329,0,558,8504
329,0,559,8505
329,0,558,8505
329,0,558,8505
329,0,558,8506
329,0,558,8506
329,0,557,9701
329,0,558,9701
329,0,557,9702
329,0,558,9702
329,0,558,9702
329,0,558,9703
329,0,558,9703
329,0,558,9703
329,0,558,9704
329,0,558,9704
329,0,557,9704
329,0,558,9705
329,0,558,9705
329,0,557,9705
329,0,557,9706
329,0,558,9706
329,0,557,9706
329,0,558,9707
329,0,558,9707
329,0,557,9707
329,0,558,9708
329,0,557,9708
329,0,558,9708
329,0,558,9709
329,0,558,9709
329,0,558,9709
329,0,558,9710
329,0,558,9710
329,0,557,9710
329,0,557,9711
329,0,558,9711
329,0,557,9711
329,0,558,9712
329,0,558,9712
329,0,558,9712
329,0,558,9713
329,0,558,9713
329,0,557,9713
329,0,558,9714
329,0,557,9714
329,0,558,9714
329,0,558,9715
329,0,557,9715
329,0,558,9715
329,0,558,9716
329,0,558,9716
329,0,558,9716
329,0,557,9717
329,0,558,9717
329,0,558,9717
329,0,558,9718
329,0,558,9718
329,0,557,9718
329,0,558,9719
329,0,557,9719
329,0,558,9719
329,0,557,9720
329,0,558,9720
329,0,558,9720
329,0,558,9720
329,0,558,9721
329,0,558,9721
329,0,558,9721
329,0,557,9722
329,0,558,9722
329,0,558,9722
329,0,557,9723
329,0,557,9723
329,0,557,9723
329,0,557,9724
329,0,557,10919
329,0,558,10919
329,0,558,10919
329,0,557,10920
329,0,558,10920
329,0,558,10920
329,0,558,10921
329,0,558,10921
329,0,558,10921
329,0,558,10923
329,0,558,10923
329,0,558,10923
329,0,558,10924
329,0,558,10924
329,0,558,10924
329,0,558,10925
329,0,557,10925
329,0,558,10925
329,0,557,10926
329,0,558,10926
329,0,558,10926
329,0,557,10927
329,0,558,10927
329,0,558,10927
329,0,558,10928
329,0,557,10928
329,0,558,10928
329,0,557,10929
329,0,558,10929
329,0,557,10929
329,0,558,10930
329,0,558,10930
329,0,558,10930
329,0,558,10931
329,0,558,10931
329,0,558,10931
329,0,557,10932
329,0,557,10932
329,0,557,10932
329,0,558,10933
329,0,557,10933
329,0,557,10933
329,0,558,10934
329,0,557,10934
329,0,557,10934
329,0,557,10935
329,0,558,10935
329,0,557,10935
329,0,558,10936
329,0,558,10936
329,0,557,10936
329,0,558,10937
329,0,557,10937
329,0,557,10937
329,0,558,10938
329,0,557,10938
329,0,557,10938
329,0,557,10939
329,0,558,10939
329,0,558,10939
329,0,557,10940
329,0,557,10940
329,0,557,10940
329,0,557,10940
329,0,557,10941
329,0,557,10941
329,0,558,10941
329,0,558,10942
329,0,558,10942
329,0,558,10942
329,0,558,12213
329,0,557,12214
329,0,557,12214
329,0,557,12214
329,0,557,12215
329,0,557,12215
329,0,557,12215
329,0,557,12216
329,0,557,12216
329,0,557,12216
329,0,557,12217
329,0,557,12217
329,0,557,12217
329,0,557,12218
329,0,557,12218
329,0,557,12218
329,0,557,12218
329,0,557,12219
329,0,557,12219
329,0,557,12219
329,0,557,12220
329,0,557,12220
329,0,557,12220
329,0,558,12221
329,0,557,12221
329,0,557,12221
329,0,557,12222
329,0,557,12222
329,0,557,12222
329,0,557,12223
329,0,557,12223
329,0,557,12223
329,0,557,12224
329,0,557,12224
329,0,557,12224
329,0,557,12225
329,0,557,12225
329,0,557,12225
329,0,557,12226
329,0,557,12226
329,0,557,12226
329,0,557,12227
329,0,557,12227
329,0,557,12227
329,0,557,12228
329,0,557,12228
329,0,558,12228
329,0,558,12229
329,0,558,12229
329,0,557,12229
329,0,557,12230
329,0,557,12230
329,0,557,12230
329,0,557,12231
329,0,557,12231
329,0,558,12231
329,0,557,12232
329,0,557,12232
329,0,558,12232
329,0,558,12233
329,0,557,12233
329,0,558,12233
329,0,557,12234
329,0,557,12234
329,0,557,12234
329,0,557,12235
329,0,557,12235
329,0,557,12235
329,0,557,12236
329,0,557,12236
329,0,557,13509
329,0,557,13510
329,0,557,13510
329,0,557,13510
329,0,556,13511
329,0,557,13511
329,0,557,13511
329,0,557,13512
329,0,557,13512
329,0,557,13512
329,0,557,13513
329,0,557,13513
329,0,557,13513
329,0,557,13514
329,0,557,13514
329,0,557,13514
329,0,557,13514
329,0,558,13515
329,0,557,13515
329,0,557,13515
329,0,557,13516
329,0,557,13516
329,0,557,13516
329,0,556,13517
329,0,557,13517
329,0,557,13517
329,0,557,13518
329,0,557,13518
329,0,557,13518
329,0,557,13519
329,0,557,13519
329,0,557,13519
329,0,557,13520
329,0,557,13520
329,0,557,13520
329,0,557,13521
329,0,557,13521
329,0,557,13521
329,0,557,13522
329,0,557,13522
329,0,557,13522
329,0,557,13523
329,0,557,13523
329,0,557,13523
329,0,557,13524
329,0,557,13524
329,0,557,13524
329,0,557,13526
329,0,557,13526
329,0,557,13526
329,0,557,13527
329,0,557,13527
329,0,557,13527
329,0,557,13528
329,0,556,13528
329,0,557,13528
329,0,556,13529
329,0,556,13529
329,0,557,13529
329,0,556,13530
329,0,557,13530
329,0,557,13530
329,0,557,13531
329,0,557,13531
329,0,557,13531
329,0,557,13532
329,0,556,13532
329,0,557,13532
329,0,557,13533
329,0,557,13533
329,0,557,14803
329,0,557,14803
329,0,558,14803
329,0,557,14804
329,0,557,14804
329,0,557,14804
329,0,557,14806
329,0,557,14806
329,0,558,14806
329,0,557,14807
329,0,557,14807
329,0,558,14807
329,0,557,14808
329,0,557,14808
329,0,557,14808
329,0,557,14809
329,0,557,14809
329,0,557,14809
329,0,557,14810
329,0,557,14810
329,0,557,14810
329,0,558,14811
329,0,557,14811
329,0,557,14811
329,0,557,14812
329,0,557,14812
329,0,557,14812
329,0,557,14813
329,0,557,14813
329,0,557,14813
329,0,557,14813
329,0,557,14814
329,0,557,14814
329,0,557,14814
329,0,557,14815
329,0,557,14815
329,0,557,14815
329,0,557,14816
329,0,558,14816
329,0,557,14816
329,0,557,14817
329,0,557,14817
329,0,557,14817
329,0,557,14818
329,0,556,14818
329,0,557,14818
329,0,557,14819
329,0,557,14819
329,0,557,14819
329,0,557,14820
329,0,557,14820
329,0,557,14820
329,0,557,14821
329,0,557,14821
329,0,557,14821
329,0,557,14822
329,0,557,14822
329,0,557,14822
329,0,557,14823
329,0,557,14823
329,0,557,14823
329,0,557,14824
329,0,557,14824
329,0,557,14824
329,0,557,14825
329,0,557,14825
329,0,557,14825
329,0,557,14826
329,0,557,14826
329,0,557,14826
329,0,557,16097
329,0,557,16097
329,0,557,16098
329,0,557,16098
329,0,557,16098
329,0,557,16099
329,0,557,16099
329,0,557,16099
329,0,556,16100
329,0,557,16100
329,0,557,16100
329,0,557,16101
329,0,557,16101
329,0,557,16101
329,0,557,16102
329,0,557,16102
329,0,556,16102
329,0,557,16103
329,0,556,16103
329,0,557,16103
329,0,557,16104
329,0,557,16104
329,0,557,16104
329,0,556,16105
329,0,557,16105
329,0,557,16105
329,0,557,16106
329,0,556,16106
329,0,557,16106
329,0,557,16107
329,0,556,16107
329,0,557,16107
329,0,557,16108
329,0,557,16108
329,0,557,16108
329,0,556,16109
329,0,557,16109
329,0,557,16109
329,0,556,16110
329,0,557,16110
329,0,557,16110
329,0,557,16111
329,0,557,16111
329,0,557,16111
329,0,556,16111
329,0,556,16112
329,0,556,16112
329,0,556,16112
329,0,557,16113
329,0,557,16113
329,0,557,16113
329,0,557,16114
329,0,556,16114
329,0,557,16114
329,0,557,16115
329,0,557,16115
329,0,556,16115
329,0,557,16116
329,0,557,16116
329,0,557,16116
329,0,557,16117
329,0,557,16117
329,0,557,16117
329,0,556,16118
329,0,557,16118
329,0,557,16118
329,0,556,16119
329,0,557,16119
329,0,557,16119
329,0,556,16120
329,0,557,17393
329,0,557,17393
329,0,557,17394
329,0,557,17394
329,0,557,17394
329,0,557,17395
329,0,557,17395
329,0,557,17395
329,0,557,17396
329,0,556,17396
329,0,557,17396
329,0,557,17397
329,0,557,17397
329,0,557,17397
329,0,557,17398
329,0,557,17398
329,0,557,17398
329,0,557,17399
329,0,557,17399
329,0,557,17399
329,0,557,17400
329,0,557,17400
329,0,557,17400
329,0,557,17401
329,0,557,17401
329,0,557,17401
329,0,557,17402
329,0,557,17402
329,0,557,17402
329,0,557,17403
329,0,557,17403
329,0,558,17403
329,0,557,17403
329,0,557,17404
329,0,557,17404
329,0,558,17404
329,0,558,17405
329,0,557,17405
329,0,557,17405
329,0,557,17406
329,0,557,17406
329,0,557,17406
329,0,557,17408
329,0,557,17408
329,0,557,17408
329,0,557,17409
329,0,557,17409
329,0,557,17409
329,0,557,17410
329,0,557,17410
329,0,557,17410
329,0,557,17411
329,0,557,17411
329,0,557,17411
329,0,557,17412
329,0,557,17412
329,0,557,17412
329,0,557,17413
329,0,557,17413
329,0,557,17413
329,0,557,17414
329,0,557,17414
329,0,557,17414
329,0,557,17415
329,0,557,17415
329,0,557,17415
329,0,557,17416
329,0,557,17416
329,0,557,17416
329,0,557,17417
329,0,556,18686
329,0,557,18688
329,0,556,18688
329,0,557,18688
329,0,556,18689
329,0,556,18689
329,0,556,18689
329,0,556,18690
329,0,557,18690
329,0,556,18690
329,0,557,18691
329,0,557,18691
329,0,557,18691
329,0,556,18692
329,0,557,18692
329,0,557,18692
329,0,557,18693
329,0,556,18693
329,0,557,18693
329,0,556,18694
329,0,557,18694
329,0,556,18694
329,0,556,18695
329,0,557,18695
329,0,556,18695
329,0,557,18696
329,0,557,18696
329,0,557,18696
329,0,556,18697
329,0,556,18697
329,0,557,18697
329,0,556,18698
329,0,557,18698
329,0,556,18698
329,0,557,18699
329,0,557,18699
329,0,557,18699
329,0,556,18700
329,0,556,18700
329,0,557,18700
329,0,557,18701
329,0,556,18701
329,0,557,18701
329,0,556,18702
329,0,557,18702
329,0,556,18702
329,0,556,18702
329,0,556,18703
329,0,556,18703
329,0,557,18703
329,0,556,18704
329,0,557,18704
329,0,556,18704
329,0,557,18705
329,0,556,18705
329,0,557,18705
329,0,557,18706
329,0,557,18706
329,0,557,18706
329,0,557,18707
329,0,556,18707
329,0,556,18707
329,0,556,18708
329,0,557,18708
329,0,556,18708
329,0,557,18709
329,0,556,18709
329,0,557,18709
329,0,556,18710
329,0,557,18710
329,0,557,19981
329,0,557,19981
329,0,557,19982
329,0,557,19982
329,0,557,19982
329,0,557,19983
329,0,557,19983
329,0,557,19983
329,0,557,19984
329,0,557,19984
329,0,557,19984
329,0,557,19985
329,0,557,19985
329,0,557,19985
329,0,557,19986
329,0,557,19986
329,0,557,19986
329,0,557,19987
329,0,557,19987
329,0,557,19987
329,0,557,19988
329,0,557,19988
329,0,557,19988
329,0,557,19988
329,0,557,19989
329,0,557,19989
329,0,557,19989
329,0,557,19990
329,0,557,19990
329,0,557,19990
329,0,557,19991
329,0,557,19991
329,0,557,19991
329,0,557,19992
329,0,557,19992
329,0,557,19992
329,0,557,19993
329,0,557,19993
329,0,557,19993
329,0,557,19994
329,0,557,19994
329,0,557,19994
329,0,557,19995
329,0,557,19995
329,0,557,19995
329,0,557,19996
329,0,557,19996
329,0,557,19996
329,0,557,19997
329,0,557,19997
329,0,557,19997
329,0,557,19998
329,0,557,19998
329,0,557,19998
329,0,557,19999
329,0,557,19999
329,0,557,19999
329,0,557,20000
329,0,557,20000
329,0,557,20000
329,0,557,20001
329,0,557,20001
329,0,557,20001
329,0,558,20002
329,0,558,20002
329,0,557,20002
329,0,557,20003
329,0,557,20003
329,0,557,20003
329,0,557,20004
329,0,556,21277
329,0,556,21278
329,0,557,21278
329,0,557,21278
329,0,556,21279
329,0,556,21279
329,0,557,21279
329,0,557,21280
329,0,557,21280
329,0,556,21280
329,0,557,21280
329,0,556,21281
329,0,556,21281
329,0,557,21281
329,0,557,21282
329,0,557,21282
329,0,557,21282
329,0,557,21283
329,0,556,21283
329,0,557,21283
329,0,556,21284
329,0,556,21284
329,0,557,21284
329,0,556,21285
329,0,557,21285
329,0,557,21285
329,0,557,21286
329,0,557,21286
329,0,557,21286
329,0,557,21287
329,0,557,21287
329,0,556,21287
329,0,557,21288
329,0,557,21288
329,0,557,21288
329,0,557,21289
329,0,557,21289
329,0,557,21289
329,0,556,21291
329,0,556,21291
329,0,557,21291
329,0,557,21292
329,0,557,21292
329,0,557,21292
329,0,557,21293
329,0,557,21293
329,0,557,21293
329,0,556,21294
329,0,556,21294
329,0,557,21294
329,0,557,21295
329,0,557,21295
329,0,557,21295
329,0,557,21296
329,0,557,21296
329,0,557,21296
329,0,557,21297
329,0,557,21297
329,0,557,21297
329,0,557,21298
329,0,557,21298
329,0,557,21298
329,0,557,21299
329,0,557,21299
329,0,556,21299
329,0,557,21300
329,0,557,21300
329,0,557,21300
329,0,557,21301
329,0,557,21301
329,0,558,22572
329,0,557,22572
329,0,557,22572
329,0,558,22573
329,0,558,22573
329,0,557,22573
329,0,557,22574
329,0,558,22574
329,0,558,22574
329,0,558,22575
329,0,558,22575
329,0,557,22575
329,0,558,22576
329,0,558,22576
329,0,558,22576
329,0,557,22577
329,0,558,22577
329,0,557,22577
329,0,558,22578
329,0,557,22578
329,0,558,22578
329,0,558,22579
329,0,558,22579
329,0,558,22579
329,0,557,22580
329,0,557,22580
329,0,557,22580
329,0,557,22581
329,0,558,22581
329,0,557,22581
329,0,557,22582
329,0,557,22582
329,0,557,22582
329,0,558,22583
329,0,557,22583
329,0,557,22583
329,0,557,22584
329,0,558,22584
329,0,558,22584
329,0,558,22585
329,0,558,22585
329,0,558,22585
329,0,557,22586
329,0,557,22586
329,0,558,22586
329,0,557,22586
329,0,558,22587
329,0,558,22587
329,0,558,22587
329,0,558,22588
329,0,558,22588
329,0,558,22588
329,0,558,22589
329,0,557,22589
329,0,558,22589
329,0,557,22590
329,0,557,22590
329,0,558,22590
329,0,557,22591
329,0,558,22591
329,0,558,22591
329,0,557,22592
329,0,558,22592
329,0,558,22592
329,0,558,22593
329,0,557,22593
329,0,557,22593
329,0,558,22594
329,0,558,22594
329,0,558,22594
329,0,557,23865
329,0,557,23865
329,0,556,23866
329,0,556,23866
329,0,556,23866
329,0,556,23867
329,0,556,23867
329,0,556,23867
329,0,556,23868
329,0,556,23868
329,0,556,23868
329,0,556,23869
329,0,556,23869
329,0,556,23869
329,0,557,23870
329,0,556,23870
329,0,556,23870
329,0,557,23871
329,0,556,23871
329,0,557,23871
329,0,556,23872
329,0,556,23872
329,0,556,23872
329,0,556,23873
329,0,556,23873
329,0,556,23873
329,0,556,23874
329,0,556,23874
329,0,556,23874
329,0,556,23875
329,0,556,23875
329,0,557,23875
329,0,556,23876
329,0,556,23876
329,0,556,23876
329,0,556,23877
329,0,556,23877
329,0,556,23877
329,0,556,23878
329,0,556,23878
329,0,556,23878
329,0,556,23879
329,0,556,23879
329,0,556,23879
329,0,556,23880
329,0,556,23880
329,0,557,23880
329,0,556,23881
329,0,556,23881
329,0,556,23881
329,0,556,23882
329,0,556,23882
329,0,556,23882
329,0,556,23883
329,0,557,23883
329,0,556,23883
329,0,556,23884
329,0,556,23884
329,0,557,23884
329,0,556,23885
329,0,556,23885
329,0,557,23885
329,0,556,23886
329,0,556,23886
329,0,556,23886
329,0,557,23887
329,0,556,23887
329,0,556,23887
329,0,557,23888
329,0,557,23888
329,0,557,25161
329,0,557,25162
329,0,557,25162
329,0,557,25162
329,0,556,25162
329,0,556,25163
329,0,556,25163
329,0,556,25163
329,0,556,25164
329,0,557,25164
329,0,557,25164
329,0,557,25165
329,0,557,25165
329,0,558,25165
329,0,557,25166
329,0,556,25166
329,0,556,25166
329,0,556,25167
329,0,557,25167
329,0,557,25167
329,0,557,25168
329,0,557,25168
329,0,557,25168
329,0,556,25169
329,0,557,25169
329,0,557,25169
329,0,557,25170
329,0,557,25170
329,0,557,25170
329,0,557,25171
329,0,557,25171
329,0,557,25171
329,0,557,25172
329,0,556,25172
329,0,556,25172
329,0,556,25174
329,0,556,25174
329,0,557,25174
329,0,557,25175
329,0,557,25175
329,0,557,25175
329,0,557,25176
329,0,556,25176
329,0,556,25176
329,0,556,25177
329,0,556,25177
329,0,556,25177
329,0,557,25178
329,0,557,25178
329,0,557,25178
329,0,558,25179
329,0,557,25179
329,0,557,25179
329,0,557,25180
329,0,557,25180
329,0,556,25180
329,0,557,25181
329,0,558,25181
329,0,557,25181
329,0,558,25182
329,0,557,25182
329,0,557,25182
329,0,556,25183
329,0,556,25183
329,0,556,25183
329,0,557,25184
329,0,557,25184
329,0,557,25184
329,0,557,25184
329,0,557,25185
329,0,558,26456
329,0,559,26456
329,0,558,26456
329,0,557,26457
329,0,557,26457
329,0,557,26457
329,0,558,26458
329,0,558,26458
329,0,558,26458
329,0,558,26459
329,0,558,26459
329,0,558,26459
329,0,558,26460
329,0,558,26460
329,0,558,26460
329,0,557,26461
329,0,557,26461
329,0,558,26461
329,0,558,26462
329,0,559,26462
329,0,558,26462
329,0,558,26463
329,0,558,26463
329,0,558,26463
329,0,558,26463
329,0,558,26464
329,0,557,26464
329,0,558,26464
329,0,558,26465
329,0,558,26465
329,0,558,26465
329,0,558,26466
329,0,558,26466
329,0,558,26466
329,0,558,26467
329,0,558,26467
329,0,557,26467
329,0,558,26468
329,0,558,26468
329,0,558,26468
329,0,558,26469
329,0,559,26469
329,0,558,26469
329,0,558,26470
329,0,558,26470
329,0,559,26470
329,0,558,26471
329,0,558,26471
329,0,558,26471
329,0,557,26472
329,0,558,26472
329,0,558,26472
329,0,558,26473
329,0,558,26473
329,0,557,26473
329,0,557,26474
329,0,558,26474
329,0,558,26474
329,0,557,26475
329,0,557,26475
329,0,558,26475
329,0,558,26476
329,0,558,26476
329,0,558,26476
329,0,558,26477
329,0,558,26477
329,0,557,26477
329,0,557,26478
329,0,556,26478
329,0,557,26478
329,0,557,27749
329,0,557,27749
329,0,557,27750
329,0,556,27750
329,0,557,27750
329,0,557,27751
329,0,557,27751
329,0,557,27751
329,0,558,27752
329,0,558,27752
329,0,557,27752
329,0,558,27753
329,0,557,27753
329,0,557,27753
329,0,558,27754
329,0,557,27754
329,0,557,27754
329,0,558,27755
329,0,558,27755
329,0,558,27755
